image_name,image_name_copy,image_complexity
0_122,68,0.2682942748069763
0_123,97,0.42163291573524475
0_124,71,0.22681669890880585
0_125,47,0.2628698945045471
0_126,15,0.5148274898529053
1_0,76,0.261448472738266
1_1,82,0.46206340193748474
1_2,79,0.413645476102829
1_3,38,0.3425144553184509
1_4,45,0.30135348439216614
1_5,63,0.4070046544075012
1_6,90,0.43428879976272583
1_7,28,0.3408716917037964
1_8,73,0.4435041546821594
1_9,56,0.3587409555912018
1_10,35,0.679296612739563
1_11,83,0.5301356315612793
1_12,63,0.22977674007415771
1_13,97,0.21213430166244507
1_14,95,0.4014049470424652
1_15,54,0.32140132784843445
1_16,61,0.38265475630760193
1_17,11,0.3972903788089752
1_18,42,0.3123210370540619
1_19,21,0.28648826479911804
1_20,34,0.3863603174686432
1_21,86,0.5621396899223328
1_22,96,0.3423810601234436
1_23,71,0.40456917881965637
1_24,44,0.3139512240886688
1_25,13,0.3364410996437073
1_26,95,0.3641298711299896
1_27,39,0.5914667844772339
1_28,98,0.5104550123214722
1_29,44,0.3605160713195801
1_30,91,0.4239693880081177
1_31,92,0.2767053246498108
1_32,97,0.3958183526992798
1_33,71,0.1895236223936081
1_34,88,0.4357149600982666
1_35,49,0.22783273458480835
1_36,55,0.45194777846336365
1_37,94,0.48576852679252625
1_38,16,0.49056780338287354
1_39,9,0.5324204564094543
1_40,53,0.3196433186531067
1_41,99,0.1281968206167221
1_42,56,0.5462136268615723
1_43,80,0.4115695357322693
1_44,37,0.5504652261734009
1_45,30,0.26428619027137756
1_46,0,0.531772792339325
1_47,94,0.3663596510887146
1_48,52,0.38153231143951416
1_49,10,0.5770764350891113
1_50,4,0.25084325671195984
1_51,53,0.443597674369812
1_52,15,0.3292500376701355
1_53,21,0.46370643377304077
1_54,32,0.341231107711792
1_55,72,0.42868945002555847
1_56,61,0.7350674867630005
1_57,73,0.48340797424316406
1_58,76,0.2633521854877472
1_59,49,0.20075109601020813
1_60,13,0.5343407392501831
1_61,58,0.6122262477874756
1_62,62,0.32534244656562805
1_63,90,0.3365142345428467
1_64,59,0.48387935757637024
1_65,11,0.41842183470726013
1_66,83,0.5716463923454285
1_67,67,0.25046056509017944
1_68,18,0.29368746280670166
1_69,92,0.21661779284477234
1_70,5,0.41298866271972656
1_71,83,0.3534028232097626
1_72,46,0.2908209562301636
1_73,36,0.3052898943424225
1_74,74,0.29286909103393555
1_75,87,0.46648430824279785
1_76,32,0.5291741490364075
1_77,33,0.34401798248291016
1_78,93,0.3959716856479645
1_79,4,0.30773428082466125
1_80,53,0.2838367521762848
1_81,65,0.4071148931980133
1_82,8,0.3501029312610626
1_83,50,0.40973493456840515
1_84,44,0.34274494647979736
1_85,57,0.5128046274185181
1_86,88,0.4105702042579651
1_87,3,0.5794273018836975
1_88,89,0.39108243584632874
1_89,42,0.39303186535835266
1_90,9,0.4648990333080292
1_91,15,0.3503463566303253
1_92,32,0.3185259699821472
1_93,19,0.25671666860580444
1_94,12,0.28990480303764343
1_95,58,0.5529637336730957
1_96,51,0.5055743455886841
1_97,45,0.5035600066184998
1_98,82,0.4633724093437195
1_99,47,0.6295539140701294
1_100,81,0.5164560675621033
1_101,68,0.33360934257507324
1_102,28,0.46783870458602905
1_103,28,0.24767322838306427
1_104,89,0.47430211305618286
1_105,87,0.47443100810050964
1_106,23,0.17652975022792816
1_107,35,0.35868972539901733
1_108,38,0.3413078784942627
1_109,50,0.42895498871803284
1_110,87,0.40806007385253906
1_111,84,0.5324838161468506
1_112,12,0.630020797252655
1_113,34,0.4253842830657959
1_114,79,0.32644397020339966
1_115,88,0.22941680252552032
1_116,65,0.14914381504058838
1_117,11,0.36414897441864014
1_118,5,0.24524539709091187
1_119,18,0.22689200937747955
1_120,9,0.46099576354026794
1_121,20,0.4869007170200348
1_122,4,0.35059940814971924
1_123,98,0.43645569682121277
1_124,61,0.3780011832714081
1_125,89,0.46978065371513367
1_126,31,0.411064088344574
2_0,48,0.5641400218009949
2_1,8,0.3461643159389496
2_2,36,0.35495227575302124
2_3,7,0.33240020275115967
2_4,7,0.2992090582847595
2_5,15,0.4455082416534424
2_6,97,0.3662034571170807
2_7,63,0.26718831062316895
2_8,60,0.21695087850093842
2_9,37,0.4769710302352905
2_10,89,0.3780706226825714
2_11,47,0.2961746156215668
2_12,81,0.3167033791542053
2_13,81,0.4366569221019745
2_14,43,0.44567355513572693
2_15,65,0.44215065240859985
2_16,20,0.5001451969146729
2_17,51,0.3661377727985382
2_18,82,0.4509584903717041
2_19,20,0.7317803502082825
2_20,92,0.2843370735645294
2_21,94,0.38061338663101196
2_22,43,0.35279303789138794
2_23,57,0.3665991425514221
2_24,0,0.4916738271713257
2_25,85,0.7067353129386902
2_26,55,0.2674444317817688
2_27,33,0.37370139360427856
2_28,17,0.52013099193573
2_29,70,0.39646610617637634
2_30,1,0.34127312898635864
2_31,7,0.35646194219589233
2_32,30,0.26079925894737244
2_33,92,0.4122360646724701
2_34,14,0.48733988404273987
2_35,87,0.5260301232337952
2_36,5,0.4417363405227661
2_37,96,0.3407105803489685
2_38,96,0.3871117830276489
2_39,55,0.36519598960876465
2_40,21,0.34791192412376404
2_41,60,0.22598625719547272
2_42,83,0.3291034400463104
2_43,16,0.7732493877410889
2_44,11,0.3462170362472534
2_45,5,0.3312196135520935
2_46,78,0.5532581806182861
2_47,59,0.4223047196865082
2_48,23,0.3593914210796356
2_49,96,0.4592341184616089
2_50,50,0.3729247748851776
2_51,28,0.28693339228630066
2_52,18,0.5811625123023987
2_53,21,0.32632553577423096
2_54,3,0.22891002893447876
2_55,82,0.41146788001060486
2_56,71,0.2663690447807312
2_57,76,0.3645344376564026
2_58,9,0.49819377064704895
2_59,66,0.3824841380119324
2_60,50,0.39724206924438477
2_61,24,0.5355672836303711
2_62,55,0.37252315878868103
2_63,79,0.3541375994682312
2_64,35,0.3566233813762665
2_65,88,0.4265185594558716
2_66,73,0.26700183749198914
2_67,90,0.31723859906196594
2_68,12,0.2765628695487976
2_69,35,0.5136926174163818
2_70,12,0.41427817940711975
2_71,79,0.15711067616939545
2_72,3,0.41558337211608887
2_73,2,0.4643699824810028
2_74,56,0.5682171583175659
2_75,47,0.3897951543331146
2_76,56,0.5808700323104858
2_77,34,0.344241738319397
2_78,18,0.45085814595222473
2_79,23,0.4192099869251251
2_80,31,0.45990973711013794
2_81,12,0.27793973684310913
2_82,92,0.6097495555877686
2_83,63,0.2621290683746338
2_84,31,0.280243843793869
2_85,29,0.4357932507991791
2_86,92,0.36118629574775696
2_87,66,0.24843941628932953
2_88,89,0.33313629031181335
2_89,95,0.6041529178619385
2_90,12,0.47625771164894104
2_91,43,0.4392765462398529
2_92,23,0.24306073784828186
2_93,18,0.1983422338962555
2_94,73,0.45257800817489624
2_95,59,0.26023465394973755
2_96,55,0.39044424891471863
2_97,12,0.6021724939346313
2_98,20,0.36279165744781494
2_99,58,0.45316281914711
2_100,53,0.35484394431114197
2_101,91,0.19633251428604126
2_102,74,0.39030757546424866
2_103,92,0.32344168424606323
2_104,6,0.49100086092948914
2_105,77,0.36594530940055847
2_106,36,0.38217008113861084
2_107,45,0.4810869097709656
2_108,5,0.427146315574646
2_109,90,0.4613361358642578
2_110,46,0.30775001645088196
2_111,98,0.4261622130870819
2_112,36,0.4248568117618561
2_113,49,0.4111441671848297
2_114,82,0.35671934485435486
2_115,92,0.36218470335006714
2_116,62,0.3514403700828552
2_117,38,0.4289371967315674
2_118,24,0.5976070761680603
2_119,77,0.5080476403236389
2_120,23,0.20523351430892944
2_121,54,0.2551766037940979
2_122,15,0.44587206840515137
2_123,98,0.3918766975402832
2_124,28,0.5706417560577393
2_125,11,0.5651451349258423
2_126,68,0.36524271965026855
3_0,34,0.3402131497859955
3_1,64,0.24034976959228516
3_2,31,0.35049253702163696
3_3,99,0.26335182785987854
3_4,89,0.4381381869316101
3_5,13,0.42636752128601074
3_6,23,0.18162593245506287
3_7,8,0.5018904805183411
3_8,50,0.37013304233551025
3_9,24,0.2165161520242691
3_10,63,0.3367490768432617
3_11,55,0.3778114318847656
3_12,23,0.2684183716773987
3_13,66,0.4470032751560211
3_14,36,0.3934977650642395
3_15,41,0.35559558868408203
3_16,93,0.4219258725643158
3_17,27,0.4773876667022705
3_18,53,0.4877186417579651
3_19,37,0.5504481196403503
3_20,47,0.410753071308136
3_21,71,0.3037789463996887
3_22,16,0.36294347047805786
3_23,26,0.4460150897502899
3_24,19,0.5462444424629211
3_25,37,0.5760193467140198
3_26,23,0.33254575729370117
3_27,44,0.26966592669487
3_28,44,0.23918399214744568
3_29,68,0.3187377154827118
3_30,26,0.14938098192214966
3_31,83,0.24421608448028564
3_32,31,0.45786958932876587
3_33,68,0.3857938051223755
3_34,42,0.5109962224960327
3_35,65,0.30016687512397766
3_36,16,0.46740758419036865
3_37,49,0.30281880497932434
3_38,64,0.29761001467704773
3_39,85,0.32573771476745605
3_40,51,0.3571379482746124
3_41,18,0.38187041878700256
3_42,68,0.27895352244377136
3_43,70,0.34427571296691895
3_44,24,0.29170334339141846
3_45,28,0.28486162424087524
3_46,19,0.7607094645500183
3_47,55,0.3405331075191498
3_48,7,0.5217462182044983
3_49,82,0.29275912046432495
3_50,78,0.4540388286113739
3_51,79,0.1377120316028595
3_52,40,0.33833828568458557
3_53,3,0.45484116673469543
3_54,12,0.5490882992744446
3_55,57,0.5184605121612549
3_56,91,0.38490721583366394
3_57,42,0.40050581097602844
3_58,90,0.44558823108673096
3_59,93,0.3046469986438751
3_60,35,0.4617023468017578
3_61,43,0.554861307144165
3_62,83,0.38607311248779297
3_63,20,0.39535659551620483
3_64,69,0.40254291892051697
3_65,94,0.4763629734516144
3_66,44,0.3859815001487732
3_67,30,0.3756203353404999
3_68,62,0.2167467623949051
3_69,80,0.4414396286010742
3_70,25,0.43642035126686096
3_71,38,0.2643706798553467
3_72,35,0.3433276414871216
3_73,0,0.5077502131462097
3_74,63,0.19289030134677887
3_75,48,0.7160509824752808
3_76,61,0.41094771027565
3_77,46,0.24970732629299164
3_78,94,0.3261485695838928
3_79,52,0.48154693841934204
3_80,34,0.35290855169296265
3_81,57,0.5782360434532166
3_82,8,0.35477277636528015
3_83,88,0.3139714300632477
3_84,18,0.3768620491027832
3_85,34,0.4331941604614258
3_86,94,0.24910712242126465
3_87,68,0.36156049370765686
3_88,34,0.2855767607688904
3_89,39,0.3958679139614105
3_90,27,0.44043707847595215
3_91,75,0.5803249478340149
3_92,78,0.5387917160987854
3_93,9,0.4123815894126892
3_94,55,0.4188602864742279
3_95,88,0.43216395378112793
3_96,70,0.3489925265312195
3_97,53,0.42712199687957764
3_98,70,0.29791754484176636
3_99,27,0.3840287923812866
3_100,43,0.2944439947605133
3_101,44,0.44494199752807617
3_102,73,0.288146436214447
3_103,86,0.5178521871566772
3_104,17,0.45806363224983215
3_105,68,0.3979879915714264
3_106,75,0.39136621356010437
3_107,5,0.24635374546051025
3_108,7,0.3383651375770569
3_109,97,0.3398570418357849
3_110,77,0.3868182897567749
3_111,24,0.3110068142414093
3_112,66,0.5571038722991943
3_113,48,0.6105034947395325
3_114,99,0.26258862018585205
3_115,0,0.3549763560295105
3_116,82,0.41554781794548035
3_117,74,0.42307519912719727
3_118,85,0.4468569755554199
3_119,69,0.32481396198272705
3_120,93,0.34424418210983276
3_121,77,0.4362974762916565
3_122,49,0.35559868812561035
3_123,80,0.5127292275428772
3_124,82,0.30805325508117676
3_125,8,0.5219790935516357
3_126,36,0.3446723222732544
4_0,63,0.29048681259155273
4_1,6,0.4372794032096863
4_2,78,0.4702587127685547
4_3,38,0.31743496656417847
4_4,42,0.3460574746131897
4_5,98,0.28953513503074646
4_6,85,0.7980517745018005
4_7,45,0.5593281984329224
4_8,78,0.27385902404785156
4_9,19,0.3854259252548218
4_10,2,0.362388551235199
4_11,82,0.37899085879325867
4_12,21,0.4391036629676819
4_13,56,0.5832105875015259
4_14,65,0.261161744594574
4_15,51,0.3341045379638672
4_16,66,0.3412099778652191
4_17,74,0.2859862446784973
4_18,71,0.20280136168003082
4_19,30,0.2866281270980835
4_20,67,0.3825257122516632
4_21,15,0.34461188316345215
4_22,9,0.4424559473991394
4_23,52,0.4183889925479889
4_24,36,0.3792077302932739
4_25,24,0.6134173274040222
4_26,21,0.4019715189933777
4_27,86,0.5924134850502014
4_28,55,0.20299799740314484
4_29,50,0.5023685693740845
4_30,94,0.5481459498405457
4_31,57,0.5439426898956299
4_32,42,0.5213212966918945
4_33,0,0.36285707354545593
4_34,90,0.5080328583717346
4_35,88,0.3790992200374603
4_36,86,0.5567172169685364
4_37,68,0.42902135848999023
4_38,95,0.3098750710487366
4_39,75,0.7374767661094666
4_40,8,0.4427579939365387
4_41,97,0.4203110933303833
4_42,76,0.34295836091041565
4_43,85,0.6969309449195862
4_44,78,0.5278179049491882
4_45,1,0.30319318175315857
4_46,10,0.2980899214744568
4_47,20,0.4756070375442505
4_48,82,0.31793588399887085
4_49,12,0.3934613764286041
4_50,43,0.414706826210022
4_51,94,0.5656593441963196
4_52,11,0.5278448462486267
4_53,86,0.4848371744155884
4_54,12,0.3495676815509796
4_55,43,0.37625858187675476
4_56,43,0.2697838544845581
4_57,2,0.4443961977958679
4_58,80,0.40281444787979126
4_59,42,0.33206450939178467
4_60,18,0.32122763991355896
4_61,18,0.3236623704433441
4_62,10,0.28801149129867554
4_63,39,0.5819197297096252
4_64,36,0.5545390844345093
4_65,66,0.42031028866767883
4_66,63,0.5694395303726196
4_67,87,0.3863567113876343
4_68,50,0.3403261601924896
4_69,65,0.38462167978286743
4_70,49,0.32222801446914673
4_71,97,0.30363184213638306
4_72,83,0.5532137155532837
4_73,73,0.18309730291366577
4_74,53,0.3280980587005615
4_75,91,0.4732324779033661
4_76,43,0.4086862802505493
4_77,46,0.3459017872810364
4_78,82,0.5469441413879395
4_79,81,0.44333720207214355
4_80,2,0.4810259938240051
4_81,43,0.3522726595401764
4_82,88,0.46278730034828186
4_83,29,0.20232772827148438
4_84,39,0.57570481300354
4_85,40,0.2992461919784546
4_86,57,0.537638247013092
4_87,68,0.25492554903030396
4_88,94,0.4069139361381531
4_89,11,0.5178149342536926
4_90,74,0.26683369278907776
4_91,13,0.743241012096405
4_92,68,0.44352084398269653
4_93,99,0.15489265322685242
4_94,32,0.3216971158981323
4_95,90,0.3860378563404083
4_96,48,0.7832860350608826
4_97,33,0.3150857388973236
4_98,96,0.4325801730155945
4_99,73,0.16662664711475372
4_100,33,0.34097564220428467
4_101,18,0.3942820727825165
4_102,50,0.33360040187835693
4_103,14,0.2727043330669403
4_104,36,0.3650704324245453
4_105,16,0.4733222723007202
4_106,3,0.5072433352470398
4_107,66,0.34254002571105957
4_108,51,0.2742367386817932
4_109,53,0.2138761729001999
4_110,33,0.284401535987854
4_111,65,0.30136311054229736
4_112,14,0.3184622526168823
4_113,91,0.34070008993148804
4_114,1,0.42269739508628845
4_115,77,0.4731079936027527
4_116,95,0.4118055999279022
4_117,34,0.33135247230529785
4_118,59,0.35676315426826477
4_119,20,0.36829718947410583
4_120,92,0.4789107143878937
4_121,37,0.4232437014579773
4_122,1,0.3442048132419586
4_123,64,0.23078638315200806
4_124,87,0.5785669684410095
4_125,49,0.2873934805393219
4_126,34,0.3635796308517456
5_0,50,0.4965786933898926
5_1,28,0.16411146521568298
5_2,26,0.4021068811416626
5_3,73,0.4621022939682007
5_4,66,0.40544405579566956
5_5,93,0.16627320647239685
5_6,39,0.3632569909095764
5_7,94,0.5268415808677673
5_8,59,0.3113262951374054
5_9,48,0.3734803795814514
5_10,93,0.49220597743988037
5_11,81,0.5083531141281128
5_12,55,0.6853281259536743
5_13,12,0.38514167070388794
5_14,33,0.21056675910949707
5_15,39,0.48280850052833557
5_16,21,0.33427903056144714
5_17,79,0.2560059726238251
5_18,22,0.5194648504257202
5_19,92,0.5053903460502625
5_20,4,0.4504165053367615
5_21,47,0.2966136336326599
5_22,32,0.5053992867469788
5_23,21,0.319562703371048
5_24,40,0.30083340406417847
5_25,17,0.3407782018184662
5_26,27,0.3342943787574768
5_27,60,0.1901329606771469
5_28,29,0.4942866265773773
5_29,15,0.4551182985305786
5_30,4,0.45782211422920227
5_31,32,0.33147311210632324
5_32,30,0.3612111210823059
5_33,0,0.3431031107902527
5_34,69,0.2847523093223572
5_35,4,0.3581528663635254
5_36,58,0.37198957800865173
5_37,53,0.4387396574020386
5_38,49,0.2685229182243347
5_39,77,0.45966193079948425
5_40,92,0.4913012981414795
5_41,74,0.3836468458175659
5_42,73,0.139275923371315
5_43,78,0.34546932578086853
5_44,40,0.30356454849243164
5_45,57,0.4737740159034729
5_46,62,0.32111412286758423
5_47,36,0.4278901219367981
5_48,80,0.44056475162506104
5_49,54,0.39759233593940735
5_50,75,0.5426265001296997
5_51,97,0.49016880989074707
5_52,52,0.5745385885238647
5_53,9,0.4000527262687683
5_54,8,0.5431230664253235
5_55,86,0.42734411358833313
5_56,70,0.3015568256378174
5_57,24,0.3312467634677887
5_58,29,0.21544243395328522
5_59,46,0.3929310441017151
5_60,87,0.5440036058425903
5_61,95,0.4063263535499573
5_62,57,0.3055870234966278
5_63,49,0.3174203336238861
5_64,58,0.5567572116851807
5_65,60,0.5342580080032349
5_66,29,0.26930561661720276
5_67,91,0.36832866072654724
5_68,38,0.430459588766098
5_69,39,0.44644999504089355
5_70,81,0.5350505113601685
5_71,51,0.5059098601341248
5_72,32,0.2484896183013916
5_73,32,0.2929475009441376
5_74,63,0.4653024673461914
5_75,95,0.49228742718696594
5_76,15,0.3691554069519043
5_77,97,0.49826765060424805
5_78,7,0.6706688404083252
5_79,64,0.26434090733528137
5_80,66,0.31187787652015686
5_81,69,0.28882065415382385
5_82,12,0.3440539836883545
5_83,31,0.3204028308391571
5_84,42,0.4109065532684326
5_85,51,0.562075138092041
5_86,64,0.31986331939697266
5_87,13,0.45535141229629517
5_88,58,0.6975100636482239
5_89,0,0.41998517513275146
5_90,3,0.3223360478878021
5_91,30,0.25467878580093384
5_92,87,0.5215678811073303
5_93,72,0.3362186551094055
5_94,93,0.3023151159286499
5_95,36,0.34540504217147827
5_96,77,0.5606497526168823
5_97,60,0.40105578303337097
5_98,18,0.4170743525028229
5_99,90,0.31487154960632324
5_100,19,0.3811553120613098
5_101,35,0.3173534572124481
5_102,5,0.36664339900016785
5_103,46,0.3667626976966858
5_104,29,0.5805540084838867
5_105,23,0.25704285502433777
5_106,23,0.25802847743034363
5_107,66,0.5129649043083191
5_108,39,0.5980975031852722
5_109,18,0.2820081114768982
5_110,41,0.441543847322464
5_111,99,0.6186780333518982
5_112,40,0.636584997177124
5_113,10,0.2683987319469452
5_114,19,0.5538564920425415
5_115,51,0.4877861738204956
5_116,19,0.3703552782535553
5_117,23,0.32226893305778503
5_118,10,0.3634933829307556
5_119,79,0.34434881806373596
5_120,33,0.27911344170570374
5_121,70,0.6024750471115112
5_122,21,0.5932278037071228
5_123,1,0.3099573254585266
5_124,86,0.49517112970352173
5_125,95,0.2878267467021942
5_126,95,0.582640528678894
6_0,64,0.4830513000488281
6_1,80,0.35948243737220764
6_2,96,0.1617717295885086
6_3,30,0.3144620358943939
6_4,82,0.5732846260070801
6_5,0,0.4336628317832947
6_6,32,0.5364762544631958
6_7,51,0.541901707649231
6_8,28,0.4254935085773468
6_9,24,0.4141737222671509
6_10,67,0.30095311999320984
6_11,79,0.33095723390579224
6_12,85,0.4460223317146301
6_13,77,0.3290724456310272
6_14,82,0.3837357759475708
6_15,16,0.5718979239463806
6_16,53,0.48964428901672363
6_17,60,0.3277888000011444
6_18,14,0.3841452896595001
6_19,93,0.4909668564796448
6_20,47,0.49699223041534424
6_21,20,0.6625475883483887
6_22,44,0.2944926917552948
6_23,66,0.4881960153579712
6_24,7,0.43656641244888306
6_25,66,0.34539586305618286
6_26,33,0.2669076919555664
6_27,91,0.45180439949035645
6_28,43,0.2641204297542572
6_29,81,0.5601925849914551
6_30,58,0.4106052815914154
6_31,23,0.16539914906024933
6_32,67,0.23184806108474731
6_33,32,0.4884149432182312
6_34,97,0.41244789958000183
6_35,36,0.480679452419281
6_36,16,0.7455242276191711
6_37,0,0.2591919004917145
6_38,32,0.5555943846702576
6_39,16,0.48072025179862976
6_40,48,0.40709513425827026
6_41,37,0.4275718927383423
6_42,33,0.40129706263542175
6_43,32,0.4155862629413605
6_44,61,0.42564907670021057
6_45,33,0.2912447154521942
6_46,21,0.48802250623703003
6_47,15,0.4418449401855469
6_48,73,0.3829956650733948
6_49,78,0.5368515253067017
6_50,91,0.46373242139816284
6_51,2,0.5640275478363037
6_52,31,0.5874453783035278
6_53,40,0.35172978043556213
6_54,92,0.29004812240600586
6_55,2,0.33186545968055725
6_56,24,0.4851895570755005
6_57,1,0.25871542096138
6_58,89,0.45508986711502075
6_59,1,0.16881678998470306
6_60,90,0.43436577916145325
6_61,55,0.31850114464759827
6_62,58,0.43252238631248474
6_63,30,0.19386301934719086
6_64,64,0.20480504631996155
6_65,49,0.3349848687648773
6_66,78,0.39804014563560486
6_67,77,0.3817225694656372
6_68,23,0.21282298862934113
6_69,31,0.4678134024143219
6_70,87,0.643876314163208
6_71,34,0.49904966354370117
6_72,60,0.48426222801208496
6_73,36,0.4298717975616455
6_74,54,0.4956150949001312
6_75,55,0.4058247208595276
6_76,49,0.2401796579360962
6_77,17,0.2931535243988037
6_78,70,0.32244014739990234
6_79,37,0.33706021308898926
6_80,65,0.5449610948562622
6_81,43,0.5898045301437378
6_82,95,0.4018380343914032
6_83,52,0.3327809274196625
6_84,17,0.40457725524902344
6_85,84,0.519751250743866
6_86,25,0.4269118010997772
6_87,65,0.2559505105018616
6_88,40,0.380399614572525
6_89,91,0.34697723388671875
6_90,96,0.4956476390361786
6_91,40,0.3667934536933899
6_92,70,0.4109032452106476
6_93,70,0.3276490271091461
6_94,75,0.6660071015357971
6_95,91,0.3444727659225464
6_96,75,0.3466278612613678
6_97,84,0.3370108902454376
6_98,55,0.321407288312912
6_99,4,0.439865380525589
6_100,31,0.4517362415790558
6_101,79,0.48772192001342773
6_102,55,0.38217082619667053
6_103,72,0.36853116750717163
6_104,54,0.4169103801250458
6_105,86,0.6480234861373901
6_106,93,0.26150214672088623
6_107,90,0.2784382998943329
6_108,45,0.42752805352211
6_109,87,0.49290069937705994
6_110,67,0.3297780454158783
6_111,55,0.34203270077705383
6_112,91,0.39680588245391846
6_113,99,0.16355665028095245
6_114,94,0.37690794467926025
6_115,17,0.3184005320072174
6_116,33,0.3227141797542572
6_117,53,0.26904231309890747
6_118,94,0.5286681652069092
6_119,29,0.25623881816864014
6_120,44,0.41891995072364807
6_121,71,0.2015429437160492
6_122,47,0.33967581391334534
6_123,85,0.4972611367702484
6_124,28,0.38625895977020264
6_125,95,0.35455840826034546
6_126,77,0.372221440076828
7_0,72,0.3456079065799713
7_1,21,0.4029008448123932
7_2,71,0.22657693922519684
7_3,78,0.4513244330883026
7_4,94,0.24588944017887115
7_5,27,0.1954285204410553
7_6,33,0.3653238117694855
7_7,70,0.49310559034347534
7_8,66,0.38714200258255005
7_9,92,0.2944650650024414
7_10,14,0.21303331851959229
7_11,2,0.36330923438072205
7_12,13,0.2605542838573456
7_13,32,0.3449135422706604
7_14,46,0.332776814699173
7_15,20,0.5016330480575562
7_16,61,0.46512556076049805
7_17,85,0.394298255443573
7_18,16,0.3191823363304138
7_19,92,0.46130305528640747
7_20,20,0.4508665204048157
7_21,93,0.3199451267719269
7_22,10,0.3818248510360718
7_23,57,0.493944376707077
7_24,2,0.5135725140571594
7_25,71,0.2779529094696045
7_26,83,0.10999159514904022
7_27,5,0.41905224323272705
7_28,68,0.2708120048046112
7_29,73,0.22589287161827087
7_30,45,0.20746204257011414
7_31,8,0.350390762090683
7_32,52,0.3575766086578369
7_33,86,0.6641976237297058
7_34,80,0.38765522837638855
7_35,87,0.4187515079975128
7_36,33,0.4279828667640686
7_37,14,0.4404575228691101
7_38,90,0.425639271736145
7_39,40,0.2846028208732605
7_40,2,0.5358759760856628
7_41,55,0.34779757261276245
7_42,7,0.4237499237060547
7_43,52,0.3738485872745514
7_44,63,0.4181552827358246
