image_name,image_name_copy,image_complexity
1_82,56,0.3985964059829712
1_83,82,0.4476413428783417
1_84,92,0.4717380702495575
1_85,25,0.26164883375167847
1_86,21,0.3088834583759308
1_87,27,0.27932208776474
1_88,19,0.3115299344062805
1_89,86,0.5671075582504272
1_90,22,0.5078463554382324
1_91,53,0.41680431365966797
1_92,58,0.4696315824985504
1_93,50,0.36437350511550903
1_94,6,0.4441334307193756
1_95,87,0.3819083273410797
1_96,74,0.22494088113307953
1_97,72,0.4303858280181885
1_98,14,0.46221888065338135
1_99,47,0.3188427984714508
1_100,17,0.40034911036491394
1_101,78,0.42530557513237
1_102,29,0.44783779978752136
1_103,99,0.2319737672805786
1_104,73,0.29910844564437866
1_105,85,0.3705214262008667
1_106,87,0.30808213353157043
1_107,86,0.6685651540756226
1_108,83,0.457661509513855
1_109,93,0.42050838470458984
1_110,18,0.5132944583892822
1_111,5,0.6448532938957214
1_112,55,0.5878663063049316
1_113,26,0.3788781762123108
1_114,99,0.23924601078033447
1_115,39,0.511899471282959
1_116,77,0.45050811767578125
1_117,35,0.5499717593193054
1_118,62,0.38618355989456177
1_119,53,0.37888047099113464
1_120,81,0.3049326539039612
1_121,61,0.32285723090171814
1_122,34,0.4675917625427246
1_123,76,0.2978402078151703
1_124,74,0.5237693190574646
1_125,28,0.2075698971748352
1_126,62,0.3129289150238037
2_0,34,0.36684557795524597
2_1,35,0.3827167749404907
2_2,76,0.26484861969947815
2_3,74,0.3628583550453186
2_4,95,0.29220908880233765
2_5,39,0.5467903017997742
2_6,63,0.2063511610031128
2_7,22,0.522731602191925
2_8,46,0.5953457355499268
2_9,9,0.33915647864341736
2_10,85,0.4185992181301117
2_11,31,0.2649470269680023
2_12,93,0.28441286087036133
2_13,71,0.34198033809661865
2_14,63,0.2618752717971802
2_15,94,0.2742682099342346
2_16,41,0.5763046145439148
2_17,79,0.3185865879058838
2_18,50,0.2990801930427551
2_19,21,0.5112699270248413
2_20,45,0.28995269536972046
2_21,44,0.3952670395374298
2_22,52,0.4699072241783142
2_23,0,0.5774913430213928
2_24,44,0.3716779947280884
2_25,24,0.5265294313430786
2_26,57,0.43483850359916687
2_27,42,0.4011443257331848
2_28,79,0.3688500225543976
2_29,0,0.29873326420783997
2_30,70,0.3804536461830139
2_31,53,0.36450833082199097
2_32,93,0.24651794135570526
2_33,75,0.47149527072906494
2_34,80,0.5252630114555359
2_35,55,0.25753316283226013
2_36,53,0.44996124505996704
2_37,85,0.4320049285888672
2_38,22,0.49207523465156555
2_39,5,0.496687114238739
2_40,18,0.5725461840629578
2_41,92,0.48004475235939026
2_42,53,0.34338122606277466
2_43,83,0.21064773201942444
2_44,19,0.45266637206077576
2_45,65,0.24483786523342133
2_46,65,0.4033418297767639
2_47,83,0.4545406103134155
2_48,32,0.2814280688762665
2_49,53,0.3958004117012024
2_50,22,0.5308282375335693
2_51,81,0.3714693486690521
2_52,64,0.27021974325180054
2_53,48,0.6261616349220276
2_54,43,0.4943547546863556
2_55,43,0.42838698625564575
2_56,90,0.3802076578140259
2_57,93,0.3618535101413727
2_58,75,0.4720865488052368
2_59,67,0.16007399559020996
2_60,59,0.4516717791557312
2_61,60,0.2181658148765564
2_62,85,0.34469279646873474
2_63,6,0.3542826771736145
2_64,53,0.37146690487861633
2_65,79,0.3347349762916565
2_66,94,0.3294804096221924
2_67,35,0.3808519244194031
2_68,20,0.673610508441925
2_69,0,0.4480120837688446
2_70,11,0.46103352308273315
2_71,42,0.3446148633956909
2_72,73,0.3877432644367218
2_73,49,0.42062610387802124
2_74,60,0.17080019414424896
2_75,99,0.4674740135669708
2_76,51,0.2730313837528229
2_77,42,0.5719106197357178
2_78,45,0.5336303114891052
2_79,53,0.417302668094635
2_80,39,0.4374644160270691
2_81,99,0.40853196382522583
2_82,48,0.6528470516204834
2_83,44,0.3411891460418701
2_84,95,0.4090934693813324
2_85,35,0.3622075021266937
2_86,21,0.3722361922264099
2_87,80,0.5672118067741394
2_88,33,0.13245919346809387
2_89,74,0.3109610676765442
2_90,63,0.46795326471328735
2_91,46,0.21742689609527588
2_92,69,0.27641138434410095
2_93,32,0.590493381023407
2_94,38,0.2689301073551178
2_95,92,0.330073744058609
2_96,17,0.4584709405899048
2_97,30,0.206741601228714
2_98,57,0.4411962628364563
2_99,93,0.26325827836990356
2_100,19,0.3588624596595764
2_101,9,0.32535091042518616
2_102,32,0.3304708003997803
2_103,51,0.28401362895965576
2_104,57,0.34474340081214905
2_105,5,0.31495824456214905
2_106,90,0.4574383795261383
2_107,6,0.42137500643730164
2_108,96,0.38017937541007996
2_109,9,0.3143196702003479
2_110,21,0.45680147409439087
2_111,24,0.3156566321849823
2_112,30,0.3215442895889282
2_113,19,0.5090548992156982
2_114,95,0.16775640845298767
2_115,88,0.4613789916038513
2_116,34,0.45768022537231445
2_117,58,0.7248880863189697
2_118,57,0.31640392541885376
2_119,36,0.460330069065094
2_120,10,0.29515063762664795
2_121,25,0.5152426958084106
2_122,23,0.3081696331501007
2_123,36,0.3136078715324402
2_124,44,0.4708873927593231
2_125,2,0.4751165509223938
2_126,67,0.1340886801481247
3_0,65,0.503002405166626
3_1,70,0.2778978645801544
3_2,76,0.3504294753074646
3_3,94,0.461651086807251
3_4,26,0.49722787737846375
3_5,61,0.45005112886428833
3_6,49,0.3111107647418976
3_7,72,0.31070011854171753
3_8,55,0.3612073063850403
3_9,36,0.5498548746109009
3_10,67,0.24688303470611572
3_11,84,0.4304767847061157
3_12,8,0.3471824824810028
3_13,69,0.3521732687950134
3_14,63,0.3194829821586609
3_15,35,0.4879422187805176
3_16,35,0.4183460474014282
3_17,48,0.6321532726287842
3_18,92,0.52442467212677
3_19,61,0.917876660823822
3_20,82,0.45115453004837036
3_21,45,0.6723639965057373
3_22,6,0.4768803119659424
3_23,75,0.21838891506195068
3_24,46,0.14582186937332153
3_25,32,0.4866824448108673
3_26,74,0.2895771265029907
3_27,28,0.41905540227890015
3_28,24,0.602226972579956
3_29,55,0.4275822043418884
3_30,62,0.40675321221351624
3_31,70,0.32664215564727783
3_32,80,0.44227227568626404
3_33,16,0.7378094792366028
3_34,6,0.4144587516784668
3_35,23,0.2741331458091736
3_36,45,0.4593202769756317
3_37,84,0.3236955404281616
3_38,91,0.5379005670547485
3_39,41,0.498492568731308
3_40,17,0.3531923294067383
3_41,64,0.5808123350143433
3_42,24,0.7380214333534241
3_43,70,0.30572909116744995
3_44,8,0.3261234760284424
3_45,4,0.3239913582801819
3_46,12,0.42486143112182617
3_47,6,0.2842937111854553
3_48,61,0.35731005668640137
3_49,60,0.3074837327003479
3_50,68,0.3110160231590271
3_51,0,0.4716615676879883
3_52,65,0.2871439456939697
3_53,54,0.34457314014434814
3_54,63,0.31185340881347656
3_55,94,0.33627673983573914
3_56,62,0.3930756747722626
3_57,95,0.3867007791996002
3_58,33,0.2689138650894165
3_59,91,0.5429595708847046
3_60,89,0.4240015149116516
3_61,59,0.5140695571899414
3_62,95,0.5528793931007385
3_63,2,0.3302803933620453
3_64,48,0.5995649099349976
3_65,71,0.25292423367500305
3_66,62,0.3641493618488312
3_67,22,0.29859596490859985
3_68,48,0.4651985168457031
3_69,18,0.2472863793373108
3_70,16,0.34918513894081116
3_71,6,0.4995294213294983
3_72,98,0.5069525837898254
3_73,31,0.7879588007926941
3_74,90,0.46433281898498535
3_75,3,0.38701245188713074
3_76,48,0.6754932403564453
3_77,43,0.23040080070495605
3_78,67,0.2883552312850952
3_79,76,0.1683093160390854
3_80,15,0.4550395607948303
3_81,8,0.2645896077156067
3_82,30,0.2612439692020416
3_83,6,0.30610671639442444
3_84,42,0.43190357089042664
3_85,89,0.3331051170825958
3_86,9,0.2865579426288605
3_87,87,0.330564945936203
3_88,0,0.45993557572364807
3_89,22,0.4872989356517792
3_90,74,0.3207589089870453
3_91,29,0.6462050676345825
3_92,72,0.47869259119033813
3_93,2,0.27541279792785645
3_94,31,0.4503573179244995
3_95,17,0.31419676542282104
3_96,18,0.42939096689224243
3_97,31,0.41472333669662476
3_98,11,0.521346390247345
3_99,81,0.3597067594528198
3_100,26,0.5921705961227417
3_101,15,0.30748212337493896
3_102,10,0.2722280025482178
3_103,91,0.4132186770439148
3_104,27,0.33236512541770935
3_105,64,0.5259891152381897
3_106,30,0.23927533626556396
3_107,83,0.5443347096443176
3_108,10,0.4024731516838074
3_109,61,0.38491925597190857
3_110,30,0.491578608751297
3_111,73,0.4139949381351471
3_112,33,0.2573985755443573
3_113,82,0.5246569514274597
3_114,25,0.5382407903671265
3_115,38,0.39606574177742004
3_116,22,0.4190523624420166
3_117,30,0.2230648398399353
3_118,10,0.21094919741153717
3_119,80,0.30380314588546753
3_120,47,0.4204369783401489
3_121,57,0.5295419096946716
3_122,20,0.49408483505249023
3_123,22,0.49057140946388245
3_124,30,0.42721396684646606
3_125,17,0.3337925374507904
3_126,72,0.4191651940345764
4_0,53,0.40800637006759644
4_1,9,0.4372873306274414
4_2,89,0.6484295725822449
4_3,46,0.4497019350528717
4_4,40,0.3461991548538208
4_5,1,0.2902822196483612
4_6,33,0.3525198698043823
4_7,38,0.3404662609100342
4_8,16,0.24316462874412537
4_9,65,0.34491974115371704
4_10,81,0.3723767399787903
4_11,10,0.54093337059021
4_12,68,0.20608457922935486
4_13,56,0.2477940171957016
4_14,87,0.39491376280784607
4_15,52,0.5359389185905457
4_16,63,0.4826713502407074
4_17,68,0.3488686680793762
4_18,75,0.6895076036453247
4_19,85,0.3885214924812317
4_20,42,0.2940293252468109
4_21,57,0.3527553081512451
4_22,92,0.4542989730834961
4_23,53,0.41364550590515137
4_24,24,0.5271167159080505
4_25,3,0.42932575941085815
4_26,38,0.4563523828983307
4_27,6,0.44341230392456055
4_28,7,0.4352690279483795
4_29,59,0.4427868723869324
4_30,82,0.42009681463241577
4_31,17,0.4729698896408081
4_32,39,0.5816851854324341
4_33,50,0.3609175682067871
4_34,34,0.2635386884212494
4_35,59,0.5851941108703613
4_36,38,0.4350448548793793
4_37,54,0.3071572184562683
4_38,65,0.32097071409225464
4_39,21,0.3786364197731018
4_40,78,0.3500104248523712
4_41,97,0.40937182307243347
4_42,57,0.16548261046409607
4_43,3,0.4858968257904053
4_44,13,0.4113670885562897
4_45,17,0.3614737391471863
4_46,75,0.4582347273826599
4_47,95,0.539630651473999
4_48,74,0.4407237768173218
4_49,76,0.3933274447917938
4_50,31,0.3523571789264679
4_51,19,0.43259477615356445
4_52,52,0.3576221764087677
4_53,71,0.22862888872623444
4_54,89,0.4490196108818054
4_55,48,0.5191601514816284
4_56,50,0.333091676235199
4_57,18,0.3729434013366699
4_58,2,0.5131887197494507
4_59,37,0.403936505317688
4_60,27,0.3900984823703766
4_61,79,0.183053120970726
4_62,83,0.39935827255249023
4_63,93,0.21294300258159637
4_64,48,0.4492977261543274
4_65,5,0.28069165349006653
4_66,3,0.4616023898124695
4_67,38,0.5635550618171692
4_68,35,0.2735885679721832
4_69,38,0.36769160628318787
4_70,66,0.5564420819282532
4_71,26,0.39626505970954895
4_72,32,0.5027720928192139
4_73,96,0.5164333581924438
4_74,1,0.34523820877075195
4_75,59,0.3530835211277008
4_76,89,0.4419795572757721
4_77,34,0.31620392203330994
4_78,86,0.5620120167732239
4_79,34,0.3401491045951843
4_80,90,0.421047568321228
4_81,35,0.5020511150360107
4_82,57,0.6313802003860474
4_83,14,0.39241743087768555
4_84,23,0.33343130350112915
4_85,70,0.39647266268730164
4_86,83,0.32656487822532654
4_87,34,0.32519757747650146
4_88,59,0.35615962743759155
4_89,35,0.34595465660095215
4_90,35,0.48425936698913574
4_91,10,0.37246280908584595
4_92,41,0.34293752908706665
4_93,25,0.5640059113502502
4_94,5,0.46379005908966064
4_95,37,0.26398763060569763
4_96,41,0.49044519662857056
4_97,18,0.3271141052246094
4_98,16,0.5105204582214355
4_99,78,0.35358428955078125
4_100,3,0.2054811269044876
4_101,13,0.3892032504081726
4_102,52,0.5734569430351257
4_103,40,0.5239390134811401
4_104,6,0.44944193959236145
4_105,4,0.41738882660865784
4_106,46,0.28557443618774414
4_107,56,0.2910377085208893
4_108,89,0.4062117338180542
4_109,84,0.528657078742981
4_110,92,0.3342912495136261
4_111,52,0.5519677996635437
4_112,24,0.37772417068481445
4_113,67,0.2417609840631485
4_114,43,0.459419310092926
4_115,90,0.3766780495643616
4_116,40,0.3975842297077179
4_117,22,0.3637806475162506
4_118,74,0.5491749048233032
4_119,94,0.3734796941280365
4_120,56,0.3669106662273407
4_121,65,0.34790050983428955
4_122,24,0.5296198129653931
4_123,55,0.3326837718486786
4_124,96,0.2512134611606598
4_125,4,0.44642120599746704
4_126,31,0.48245278000831604
5_0,69,0.24893435835838318
5_1,97,0.351584255695343
5_2,70,0.381944864988327
5_3,21,0.40438926219940186
5_4,78,0.5454668998718262
5_5,54,0.29927778244018555
5_6,27,0.20882293581962585
5_7,67,0.29051458835601807
5_8,16,0.5303210020065308
5_9,42,0.3940557539463043
5_10,47,0.3426377773284912
5_11,58,0.6599777936935425
5_12,98,0.5258458852767944
5_13,16,0.518815815448761
5_14,72,0.38051319122314453
5_15,31,0.5174515247344971
5_16,11,0.39685389399528503
5_17,65,0.2916421592235565
5_18,95,0.48070594668388367
5_19,71,0.24330666661262512
5_20,32,0.5118675827980042
5_21,82,0.6435260772705078
5_22,92,0.27710092067718506
5_23,59,0.31232404708862305
5_24,7,0.5334144830703735
5_25,28,0.4156457781791687
5_26,11,0.5622715950012207
5_27,25,0.45879173278808594
5_28,27,0.5471601486206055
5_29,95,0.44725847244262695
5_30,29,0.5765728950500488
5_31,60,0.23373261094093323
5_32,7,0.332355797290802
5_33,96,0.3078361749649048
5_34,69,0.41195493936538696
5_35,94,0.48579272627830505
5_36,27,0.34708184003829956
5_37,92,0.30305057764053345
5_38,55,0.30406519770622253
5_39,44,0.2046610563993454
5_40,30,0.2636454105377197
5_41,59,0.5492712259292603
5_42,45,0.38491207361221313
5_43,0,0.29096853733062744
5_44,70,0.5657778978347778
5_45,77,0.3712713420391083
5_46,71,0.4319114089012146
5_47,63,0.2891443371772766
5_48,16,0.2843336760997772
5_49,15,0.564581573009491
5_50,50,0.35143667459487915
5_51,94,0.3198787271976471
5_52,39,0.38634827733039856
5_53,63,0.19935260713100433
5_54,49,0.26604053378105164
5_55,86,0.40830063819885254
5_56,82,0.47252681851387024
5_57,97,0.3541816473007202
5_58,2,0.4494953751564026
5_59,83,0.5501284003257751
5_60,93,0.20209679007530212
5_61,27,0.22474250197410583
5_62,25,0.4650334119796753
5_63,13,0.5546174645423889
5_64,73,0.37821164727211
5_65,45,0.36490869522094727
5_66,72,0.26935845613479614
5_67,30,0.4368620216846466
5_68,67,0.2074241042137146
5_69,42,0.6901543736457825
5_70,18,0.5077772736549377
5_71,7,0.34195610880851746
5_72,4,0.25279027223587036
5_73,13,0.3452119827270508
5_74,92,0.3207358717918396
5_75,68,0.31173843145370483
5_76,70,0.3567698895931244
5_77,70,0.3924463093280792
5_78,77,0.45349740982055664
5_79,23,0.22313635051250458
5_80,38,0.5539345145225525
5_81,20,0.5249757766723633
5_82,88,0.44689860939979553
5_83,24,0.4560994505882263
5_84,85,0.5808884501457214
5_85,78,0.364451140165329
5_86,28,0.5136400461196899
5_87,51,0.40987399220466614
5_88,83,0.37874290347099304
5_89,5,0.3320751190185547
5_90,55,0.39812302589416504
5_91,28,0.5181979537010193
5_92,36,0.31945687532424927
5_93,91,0.42000812292099
5_94,68,0.35937023162841797
5_95,62,0.5229887962341309
5_96,2,0.2945769727230072
5_97,54,0.21262618899345398
5_98,61,0.4561643898487091
5_99,85,0.4991782605648041
5_100,6,0.5501871109008789
5_101,16,0.46061795949935913
5_102,93,0.3412536382675171
5_103,41,0.5127681493759155
5_104,82,0.3724862039089203
5_105,93,0.3622581362724304
5_106,48,0.5543391704559326
5_107,42,0.3313151001930237
5_108,80,0.26318359375
5_109,20,0.5744887590408325
5_110,14,0.3649018704891205
5_111,21,0.3883281350135803
5_112,5,0.35719701647758484
5_113,78,0.4103412926197052
5_114,13,0.5686277747154236
5_115,38,0.4563925564289093
5_116,31,0.34420761466026306
5_117,33,0.3987220823764801
5_118,34,0.33564579486846924
5_119,74,0.30228206515312195
5_120,27,0.47998231649398804
5_121,62,0.34804201126098633
5_122,73,0.16616219282150269
5_123,50,0.3977769613265991
5_124,60,0.290560245513916
5_125,83,0.27118074893951416
5_126,21,0.6556664705276489
6_0,37,0.44503235816955566
6_1,65,0.23413723707199097
6_2,28,0.4614124894142151
6_3,37,0.5536465644836426
6_4,71,0.2966824769973755
6_5,34,0.2654930055141449
6_6,98,0.41648098826408386
6_7,70,0.37424424290657043
6_8,90,0.4530731737613678
6_9,69,0.18169648945331573
6_10,84,0.4438512325286865
6_11,87,0.5641326308250427
6_12,34,0.3963121175765991
6_13,24,0.315366268157959
6_14,56,0.5099053978919983
6_15,40,0.42237210273742676
6_16,10,0.29157212376594543
6_17,91,0.4986870288848877
6_18,90,0.4647856652736664
6_19,12,0.4228789508342743
6_20,88,0.3002319931983948
6_21,89,0.44690006971359253
6_22,72,0.35144883394241333
6_23,67,0.24179482460021973
6_24,28,0.3958926498889923
6_25,60,0.4404054284095764
6_26,29,0.3455837070941925
6_27,73,0.1574135720729828
6_28,17,0.29775863885879517
6_29,91,0.6659680604934692
6_30,25,0.43396812677383423
6_31,22,0.5321044325828552
6_32,97,0.3484223186969757
6_33,98,0.3978098928928375
6_34,12,0.5140869617462158
6_35,77,0.27543583512306213
6_36,55,0.3048439919948578
6_37,17,0.47094452381134033
6_38,80,0.191920205950737
6_39,93,0.4683806002140045
6_40,14,0.4578981101512909
6_41,22,0.5493897199630737
6_42,65,0.33482277393341064
6_43,75,0.29578760266304016
6_44,14,0.5045185089111328
6_45,90,0.549197256565094
6_46,36,0.3029164671897888
6_47,19,0.36211124062538147
6_48,30,0.22966055572032928
6_49,22,0.4459618031978607
6_50,87,0.6276085376739502
6_51,95,0.293295681476593
6_52,67,0.2493562549352646
6_53,22,0.3644388020038605
6_54,14,0.4470829963684082
6_55,7,0.3587720990180969
6_56,23,0.3420432507991791
6_57,88,0.4801928699016571
6_58,40,0.30712273716926575
6_59,53,0.5358699560165405
6_60,41,0.4630410671234131
6_61,64,0.27471351623535156
6_62,45,0.5649499893188477
6_63,68,0.3486681580543518
6_64,6,0.29551517963409424
6_65,77,0.2970442771911621
6_66,77,0.40273091197013855
6_67,28,0.36148032546043396
6_68,34,0.4859161972999573
6_69,83,0.27436327934265137
6_70,65,0.2975296378135681
6_71,91,0.3866818845272064
6_72,58,0.5062332153320312
6_73,2,0.4213389754295349
6_74,16,0.4254452586174011
6_75,70,0.3210226893424988
6_76,9,0.2839909791946411
6_77,3,0.4433648884296417
6_78,94,0.5930058360099792
6_79,54,0.3747776746749878
6_80,10,0.41799888014793396
6_81,38,0.6259081363677979
6_82,37,0.38056740164756775
6_83,13,0.36364755034446716
6_84,20,0.24127064645290375
6_85,94,0.47899356484413147
6_86,51,0.48563748598098755
6_87,52,0.3906775116920471
6_88,45,0.33549049496650696
6_89,34,0.17213775217533112
6_90,85,0.49204885959625244
6_91,33,0.4702308773994446
6_92,40,0.3720247447490692
6_93,81,0.5147596597671509
6_94,68,0.33549538254737854
6_95,64,0.3831588625907898
6_96,74,0.37741661071777344
6_97,88,0.549835205078125
6_98,88,0.45483624935150146
6_99,29,0.35739371180534363
6_100,90,0.39267945289611816
6_101,30,0.22910915315151215
6_102,92,0.33391427993774414
6_103,13,0.5638737678527832
6_104,54,0.4976795017719269
6_105,3,0.4239442050457001
6_106,40,0.3311437964439392
6_107,45,0.3951449692249298
6_108,54,0.4813789129257202
6_109,81,0.5768966674804688
6_110,20,0.44153836369514465
6_111,93,0.3643491268157959
6_112,41,0.539966344833374
6_113,76,0.5233495235443115
6_114,97,0.527866005897522
6_115,50,0.4143884778022766
6_116,41,0.2925667464733124
6_117,29,0.5057353377342224
6_118,34,0.5068548917770386
6_119,69,0.3417951762676239
6_120,3,0.5316495895385742
6_121,53,0.37122657895088196
6_122,12,0.3411097824573517
6_123,92,0.2835208773612976
6_124,75,0.3717516362667084
6_125,43,0.35925278067588806
6_126,94,0.23750346899032593
7_0,89,0.35319939255714417
7_1,94,0.540240466594696
7_2,72,0.45952916145324707
7_3,49,0.30965542793273926
7_4,33,0.29860180616378784
7_5,34,0.4367794096469879
7_6,9,0.4553769528865814
7_7,39,0.5932206511497498
7_8,54,0.3621235191822052
7_9,67,0.30857110023498535
7_10,57,0.6738884449005127
7_11,84,0.5231022238731384
7_12,12,0.2949157655239105
7_13,59,0.5694369673728943
7_14,84,0.4218445122241974
7_15,7,0.37218669056892395
7_16,33,0.4414718449115753
7_17,92,0.35005462169647217
7_18,3,0.6679993271827698
7_19,23,0.2882446348667145
7_20,29,0.4015178084373474
7_21,31,0.3043058216571808
7_22,81,0.2634136974811554
7_23,38,0.3325049579143524
7_24,86,0.6217809915542603
7_25,64,0.4395553469657898
7_26,84,0.38710546493530273
7_27,67,0.4553823173046112
7_28,30,0.3417133092880249
7_29,38,0.3046579658985138
7_30,4,0.33656784892082214
7_31,8,0.33340346813201904
7_32,23,0.36868855357170105
7_33,61,0.41529491543769836
7_34,45,0.3695102334022522
7_35,41,0.5501086711883545
7_36,49,0.5338677167892456
7_37,2,0.2443404346704483
7_38,87,0.47511255741119385
7_39,34,0.47514116764068604
7_40,9,0.3474982678890228
7_41,14,0.5674148797988892
7_42,59,0.35418030619621277
7_43,12,0.5202851891517639
7_44,90,0.53174889087677
7_45,26,0.4750607907772064
