image_name,image_name_copy,image_complexity
4_78,69,0.26993560791015625
4_79,80,0.3021470606327057
4_80,8,0.4542803466320038
4_81,98,0.4067642092704773
4_82,77,0.36225998401641846
4_83,15,0.3724933862686157
4_84,38,0.37400299310684204
4_85,70,0.3553871512413025
4_86,83,0.5732068419456482
4_87,91,0.37750181555747986
4_88,10,0.34202346205711365
4_89,48,0.3663542568683624
4_90,71,0.3475973606109619
4_91,78,0.33814480900764465
4_92,80,0.2750585973262787
4_93,93,0.40139201283454895
4_94,58,0.6270224452018738
4_95,67,0.32811087369918823
4_96,1,0.31182533502578735
4_97,7,0.4692538380622864
4_98,48,0.3813459277153015
4_99,62,0.32976943254470825
4_100,54,0.41885438561439514
4_101,97,0.5010316371917725
4_102,15,0.6800926327705383
4_103,65,0.26225122809410095
4_104,81,0.43299680948257446
4_105,45,0.7109638452529907
4_106,22,0.35202741622924805
4_107,96,0.3610014021396637
4_108,44,0.30069950222969055
4_109,56,0.5209126472473145
4_110,78,0.3264378607273102
4_111,39,0.3525516390800476
4_112,27,0.42973071336746216
4_113,51,0.430824339389801
4_114,91,0.2807747721672058
4_115,84,0.416795015335083
4_116,84,0.22803828120231628
4_117,69,0.2670920789241791
4_118,58,0.41316601634025574
4_119,82,0.5146360397338867
4_120,49,0.299413800239563
4_121,70,0.18529674410820007
4_122,34,0.35968130826950073
4_123,52,0.4576086699962616
4_124,27,0.33100229501724243
4_125,7,0.2598519027233124
4_126,13,0.503630518913269
5_0,96,0.44001686573028564
5_1,99,0.22502391040325165
5_2,53,0.37975189089775085
5_3,51,0.5041789412498474
5_4,2,0.3647845983505249
5_5,16,0.3278805911540985
5_6,6,0.5059462785720825
5_7,86,0.4143320620059967
5_8,61,0.274046391248703
5_9,50,0.3533934950828552
5_10,48,0.7851129770278931
5_11,22,0.3887343406677246
5_12,44,0.3229016661643982
5_13,75,0.5420277714729309
5_14,78,0.48213911056518555
5_15,26,0.5984818935394287
5_16,27,0.40864959359169006
5_17,34,0.4496317207813263
5_18,53,0.3993176221847534
5_19,97,0.3747149109840393
5_20,75,0.6833601593971252
5_21,63,0.3081788420677185
5_22,65,0.3705555498600006
5_23,70,0.4701705276966095
5_24,70,0.2964136004447937
5_25,37,0.4635055661201477
5_26,5,0.4268176257610321
5_27,53,0.47751373052597046
5_28,91,0.604931652545929
5_29,92,0.531981348991394
5_30,36,0.35961106419563293
5_31,29,0.3487347662448883
5_32,46,0.4297526180744171
5_33,9,0.277507483959198
5_34,30,0.317320853471756
5_35,14,0.4681342840194702
5_36,41,0.5910321474075317
5_37,94,0.31117188930511475
5_38,3,0.3227870464324951
5_39,53,0.24789513647556305
5_40,84,0.40433448553085327
5_41,85,0.4474361836910248
5_42,57,0.22966685891151428
5_43,95,0.42673560976982117
5_44,25,0.517614483833313
5_45,28,0.3373931348323822
5_46,68,0.3817388415336609
5_47,75,0.5586234927177429
5_48,98,0.27018895745277405
5_49,47,0.2282865196466446
5_50,62,0.3163571357727051
5_51,84,0.4161534905433655
5_52,0,0.47907087206840515
5_53,21,0.5516836643218994
5_54,30,0.26914429664611816
5_55,39,0.5185266137123108
5_56,6,0.5287674069404602
5_57,35,0.3102368712425232
5_58,43,0.30586132407188416
5_59,8,0.5879602432250977
5_60,12,0.33164775371551514
5_61,27,0.3457973301410675
5_62,36,0.2708580791950226
5_63,51,0.40276026725769043
5_64,49,0.23019950091838837
5_65,63,0.32825013995170593
5_66,78,0.42897099256515503
5_67,84,0.6597470641136169
5_68,30,0.19697654247283936
5_69,26,0.5128070116043091
5_70,8,0.7170305252075195
5_71,31,0.5498504638671875
5_72,77,0.21717974543571472
5_73,25,0.4093429744243622
5_74,12,0.20960861444473267
5_75,20,0.3258529305458069
5_76,49,0.29040729999542236
5_77,63,0.28667905926704407
5_78,94,0.6874672770500183
5_79,34,0.37476441264152527
5_80,54,0.32422977685928345
5_81,56,0.4424806237220764
5_82,81,0.28139692544937134
5_83,61,0.3914388120174408
5_84,60,0.2612033486366272
5_85,63,0.3155723512172699
5_86,75,0.3987983167171478
5_87,81,0.46493908762931824
5_88,94,0.2906653881072998
5_89,15,0.49992597103118896
5_90,46,0.32264429330825806
5_91,88,0.4063790738582611
5_92,15,0.4229968190193176
5_93,45,0.4102283716201782
5_94,0,0.36802852153778076
5_95,77,0.3853514790534973
5_96,87,0.4821915030479431
5_97,73,0.38667649030685425
5_98,78,0.3228684365749359
5_99,65,0.28465452790260315
5_100,42,0.1856871396303177
5_101,83,0.32406365871429443
5_102,41,0.23547932505607605
5_103,37,0.3693382143974304
5_104,21,0.38061949610710144
5_105,12,0.35230696201324463
5_106,5,0.3022533655166626
5_107,68,0.2880277633666992
5_108,70,0.2550187110900879
5_109,0,0.42323383688926697
5_110,15,0.3147042393684387
5_111,23,0.30415889620780945
5_112,34,0.48613598942756653
5_113,69,0.42059779167175293
5_114,79,0.46256574988365173
5_115,87,0.3930312395095825
5_116,74,0.2658047378063202
5_117,37,0.33417123556137085
5_118,25,0.4177456498146057
5_119,39,0.6254387497901917
5_120,20,0.39771100878715515
5_121,11,0.5364680886268616
5_122,72,0.35351747274398804
5_123,5,0.4274696111679077
5_124,75,0.4963034689426422
5_125,83,0.6431929469108582
5_126,7,0.4783296585083008
6_0,67,0.3483668565750122
6_1,27,0.4788946509361267
6_2,90,0.33294060826301575
6_3,67,0.4410240948200226
6_4,2,0.38698044419288635
6_5,81,0.39588403701782227
6_6,57,0.533831000328064
6_7,20,0.4764321446418762
6_8,75,0.5986606478691101
6_9,59,0.3256705105304718
6_10,51,0.4787287712097168
6_11,48,0.7287216782569885
6_12,4,0.44258686900138855
6_13,46,0.622526228427887
6_14,58,0.5956820249557495
6_15,0,0.48184677958488464
6_16,12,0.3112620413303375
6_17,87,0.33740341663360596
6_18,42,0.4201425313949585
6_19,54,0.54822838306427
6_20,69,0.2767750322818756
6_21,13,0.40262943506240845
6_22,51,0.430799275636673
6_23,23,0.28987088799476624
6_24,17,0.43342524766921997
6_25,71,0.2931918501853943
6_26,22,0.3177671432495117
6_27,33,0.4940635561943054
6_28,7,0.49055665731430054
6_29,48,0.6301208138465881
6_30,43,0.40710893273353577
6_31,29,0.512237548828125
6_32,51,0.42363807559013367
6_33,63,0.24287933111190796
6_34,8,0.5274088978767395
6_35,41,0.5709046721458435
6_36,76,0.519079327583313
6_37,55,0.34284982085227966
6_38,1,0.3648429214954376
6_39,81,0.45752501487731934
6_40,31,0.4732251763343811
6_41,81,0.5149170756340027
6_42,8,0.343321293592453
6_43,62,0.32935482263565063
6_44,8,0.17480161786079407
6_45,7,0.43149229884147644
6_46,20,0.4928033947944641
6_47,95,0.35144197940826416
6_48,79,0.2596588134765625
6_49,70,0.3376791179180145
6_50,49,0.2967038154602051
6_51,44,0.4000089168548584
6_52,77,0.46057555079460144
6_53,74,0.43829551339149475
6_54,71,0.35894134640693665
6_55,97,0.39214327931404114
6_56,39,0.5967779159545898
6_57,41,0.43932923674583435
6_58,46,0.31700462102890015
6_59,96,0.3997069001197815
6_60,84,0.42279505729675293
6_61,71,0.21151602268218994
6_62,79,0.41765186190605164
6_63,69,0.46711206436157227
6_64,19,0.3234367370605469
6_65,19,0.3234923779964447
6_66,97,0.47767919301986694
6_67,48,0.48580172657966614
6_68,18,0.33034956455230713
6_69,98,0.4514598846435547
6_70,37,0.4838384985923767
6_71,15,0.5665091276168823
6_72,98,0.4322237968444824
6_73,20,0.4012294113636017
6_74,26,0.3246525824069977
6_75,87,0.5915760397911072
6_76,37,0.541165828704834
6_77,98,0.4929841160774231
6_78,50,0.5027087926864624
6_79,27,0.23592351377010345
6_80,57,0.41863346099853516
6_81,32,0.24101722240447998
6_82,21,0.3978678286075592
6_83,76,0.3862486481666565
6_84,91,0.37330007553100586
6_85,58,0.44270002841949463
6_86,11,0.46699291467666626
6_87,4,0.4307985305786133
6_88,91,0.39654645323753357
6_89,39,0.41454872488975525
6_90,26,0.4962182343006134
6_91,78,0.2775923013687134
6_92,46,0.6457085609436035
6_93,7,0.5799713730812073
6_94,54,0.3260534405708313
6_95,59,0.5132825970649719
6_96,25,0.3961404860019684
6_97,0,0.3030429780483246
6_98,46,0.23882423341274261
6_99,80,0.28370893001556396
6_100,81,0.40782785415649414
6_101,77,0.29355451464653015
6_102,32,0.35322922468185425
6_103,32,0.4224209487438202
6_104,7,0.31369179487228394
6_105,15,0.4713444709777832
6_106,34,0.4299333095550537
6_107,36,0.4780622124671936
6_108,36,0.28815439343452454
6_109,97,0.36028850078582764
6_110,59,0.35710301995277405
6_111,39,0.5675991773605347
6_112,89,0.4290374219417572
6_113,31,0.40185806155204773
6_114,97,0.33579501509666443
6_115,6,0.3958197832107544
6_116,37,0.39510756731033325
6_117,4,0.5716996192932129
6_118,77,0.323289692401886
6_119,41,0.4846668243408203
6_120,0,0.371427983045578
6_121,82,0.35840335488319397
6_122,5,0.3006437122821808
6_123,29,0.5043542981147766
6_124,2,0.4891544580459595
6_125,17,0.29505568742752075
6_126,15,0.20534579455852509
7_0,1,0.26134049892425537
7_1,92,0.41889864206314087
7_2,31,0.4992407262325287
7_3,78,0.5559970736503601
7_4,6,0.4771367013454437
7_5,76,0.36426055431365967
7_6,62,0.2808048129081726
7_7,31,0.48934176564216614
7_8,76,0.34666767716407776
7_9,92,0.3432851731777191
7_10,0,0.47028133273124695
7_11,98,0.5045418739318848
7_12,71,0.3427320420742035
7_13,22,0.8075749278068542
7_14,90,0.5487139821052551
7_15,34,0.24254070222377777
7_16,27,0.45417332649230957
7_17,14,0.35488975048065186
7_18,79,0.3068774342536926
7_19,87,0.2844013571739197
7_20,52,0.34262901544570923
7_21,6,0.4084959030151367
7_22,98,0.22980384528636932
7_23,50,0.21656590700149536
7_24,51,0.3087455630302429
7_25,83,0.2816457748413086
7_26,16,0.2422146052122116
7_27,6,0.279247909784317
7_28,57,0.5536632537841797
7_29,51,0.4415557086467743
7_30,85,0.40507104992866516
7_31,31,0.4549574851989746
7_32,52,0.46296316385269165
7_33,75,0.45347800850868225
7_34,30,0.4670661687850952
7_35,36,0.4728711247444153
7_36,81,0.4472443461418152
7_37,90,0.39887261390686035
7_38,74,0.3010833263397217
7_39,7,0.28769949078559875
7_40,95,0.5050643086433411
7_41,24,0.5450441837310791
7_42,8,0.46612802147865295
7_43,25,0.3806800842285156
7_44,42,0.4717271029949188
7_45,93,0.3530300557613373
